,movieId,title,genres,year
1087,1343,Cape Fear ,['Thriller'],1991
1088,1344,Cape Fear ,"['Crime', 'Drama', 'Thriller']",1962
1089,1345,Carrie ,"['Drama', 'Fantasy', 'Horror', 'Thriller']",1976
1090,1346,Cat People ,"['Drama', 'Fantasy', 'Horror']",1982
1091,1347,"Nightmare on Elm Street, A ","['Horror', 'Thriller']",1984
1092,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",['Horror'],1922
1093,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) ,['Horror'],1986
1094,1350,"Omen, The ","['Horror', 'Mystery', 'Thriller']",1976
1095,1351,Blood and Wine (Blood & Wine) ,"['Crime', 'Drama', 'Thriller']",1996
1096,1352,Albino Alligator ,"['Crime', 'Thriller']",1996
1097,1353,"Mirror Has Two Faces, The ","['Comedy', 'Drama', 'Romance']",1996
1098,1354,Breaking the Waves ,"['Drama', 'Mystery']",1996
1099,1355,Nightwatch ,"['Horror', 'Thriller']",1997
1100,1356,Star Trek: First Contact ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1996
1101,1357,Shine ,"['Drama', 'Romance']",1996
1102,1358,Sling Blade ,['Drama'],1996
1103,1359,Jingle All the Way ,"['Children', 'Comedy']",1996
1104,1361,Paradise Lost: The Child Murders at Robin Hood Hills ,['Documentary'],1996
1105,1363,"Preacher's Wife, The ",['Drama'],1996
1106,1365,Ridicule ,['Drama'],1996
1107,1366,"Crucible, The ",['Drama'],1996
1108,1367,101 Dalmatians ,"['Adventure', 'Children', 'Comedy']",1996
1109,1369,I Can't Sleep (J'ai pas sommeil) ,"['Drama', 'Thriller']",1994
1110,1370,Die Hard 2 ,"['Action', 'Adventure', 'Thriller']",1990
1111,1371,Star Trek: The Motion Picture ,"['Adventure', 'Sci-Fi']",1979
1112,1372,Star Trek VI: The Undiscovered Country ,"['Action', 'Mystery', 'Sci-Fi']",1991
1113,1373,Star Trek V: The Final Frontier ,"['Action', 'Sci-Fi']",1989
1114,1374,Star Trek II: The Wrath of Khan ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1982
1115,1375,Star Trek III: The Search for Spock ,"['Action', 'Adventure', 'Sci-Fi']",1984
1116,1376,Star Trek IV: The Voyage Home ,"['Adventure', 'Comedy', 'Sci-Fi']",1986
1117,1377,Batman Returns ,"['Action', 'Crime']",1992
1118,1378,Young Guns ,"['Action', 'Comedy', 'Western']",1988
1119,1379,Young Guns II ,"['Action', 'Western']",1990
1120,1380,Grease ,"['Comedy', 'Musical', 'Romance']",1978
1121,1381,Grease 2 ,"['Comedy', 'Musical', 'Romance']",1982
1122,1382,Marked for Death ,"['Action', 'Drama']",1990
1123,1384,"Substance of Fire, The ",['Drama'],1996
1124,1385,Under Siege ,"['Action', 'Drama', 'Thriller']",1992
1125,1387,Jaws ,"['Action', 'Horror']",1975
1126,1388,Jaws 2 ,"['Horror', 'Thriller']",1978
1127,1389,Jaws 3-D ,"['Action', 'Horror']",1983
1128,1390,My Fellow Americans ,['Comedy'],1996
1129,1391,Mars Attacks! ,"['Action', 'Comedy', 'Sci-Fi']",1996
1130,1392,Citizen Ruth ,"['Comedy', 'Drama']",1996
1131,1393,Jerry Maguire ,"['Drama', 'Romance']",1996
1132,1394,Raising Arizona ,['Comedy'],1987
1133,1395,Tin Men ,"['Comedy', 'Drama']",1987
1134,1396,Sneakers ,"['Action', 'Comedy', 'Crime', 'Drama', 'Sci-Fi']",1992
1135,1397,Bastard Out of Carolina ,['Drama'],1996
1136,1398,In Love and War ,"['Romance', 'War']",1996
1137,1399,Marvin's Room ,['Drama'],1996
1138,1401,Ghosts of Mississippi ,['Drama'],1996
1139,1404,Night Falls on Manhattan ,"['Crime', 'Drama']",1996
1140,1405,Beavis and Butt-Head Do America ,"['Adventure', 'Animation', 'Comedy', 'Crime']",1996
1141,1406,La Cérémonie ,"['Crime', 'Drama', 'Mystery', 'Thriller']",1995
1142,1407,Scream ,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1996
1143,1408,"Last of the Mohicans, The ","['Action', 'Romance', 'War', 'Western']",1992
1144,1409,Michael ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1996
1145,1410,"Evening Star, The ","['Comedy', 'Drama']",1996
1146,1411,Hamlet ,"['Crime', 'Drama', 'Romance']",1996
1147,1413,"Whole Wide World, The ",['Drama'],1996
1148,1414,Mother ,['Comedy'],1996
1149,1415,"Thieves (Voleurs, Les) ","['Crime', 'Drama', 'Romance']",1996
1150,1416,Evita ,"['Drama', 'Musical']",1996
1151,1417,"Portrait of a Lady, The ",['Drama'],1996
1152,1419,Walkabout ,"['Adventure', 'Drama']",1971
1153,1420,Message to Love: The Isle of Wight Festival ,['Documentary'],1996
1154,1422,Murder at 1600 ,"['Crime', 'Drama', 'Mystery', 'Thriller']",1997
1155,1423,Hearts and Minds ,['Drama'],1996
1156,1425,Fierce Creatures ,['Comedy'],1997
1157,1427,Turbulence ,"['Action', 'Thriller']",1997
1158,1428,Angel Baby ,['Drama'],1995
1159,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) ,"['Action', 'Adventure', 'Comedy', 'Thriller']",1996
1160,1430,Underworld ,"['Comedy', 'Thriller']",1996
1161,1431,Beverly Hills Ninja ,"['Action', 'Comedy']",1997
1162,1432,Metro ,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",1997
1163,1433,The Machine ,"['Horror', 'Sci-Fi', 'Thriller']",1994
1164,1437,"Cement Garden, The ",['Drama'],1993
1165,1438,Dante's Peak ,"['Action', 'Thriller']",1997
1166,1440,Amos & Andrew ,['Comedy'],1993
1167,1441,Benny & Joon ,"['Comedy', 'Romance']",1993
1168,1442,Prefontaine ,['Drama'],1997
1169,1444,Guantanamera ,['Comedy'],1994
1170,1445,McHale's Navy ,"['Comedy', 'War']",1997
1171,1446,Kolya (Kolja) ,"['Comedy', 'Drama']",1996
1172,1447,Gridlock'd ,['Crime'],1997
1173,1449,Waiting for Guffman ,['Comedy'],1996
1174,1450,Prisoner of the Mountains (Kavkazsky plennik) ,['War'],1996
1175,1453,"Beautician and the Beast, The ","['Comedy', 'Romance']",1997
1176,1454,SubUrbia ,"['Comedy', 'Drama']",1997
1177,1455,Hotel de Love ,"['Comedy', 'Romance']",1996
1178,1456,"Pest, The ",['Comedy'],1997
1179,1457,Fools Rush In ,"['Comedy', 'Drama', 'Romance']",1997
1180,1458,Touch ,"['Drama', 'Fantasy', 'Romance']",1997
1181,1459,Absolute Power ,"['Mystery', 'Thriller']",1997
1182,1460,That Darn Cat ,"['Children', 'Comedy', 'Mystery']",1997
1183,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) ,['Comedy'],1997
1184,1463,That Old Feeling ,"['Comedy', 'Romance']",1997
1185,1464,Lost Highway ,"['Crime', 'Drama', 'Fantasy', 'Film-Noir', 'Mystery', 'Romance']",1997
1186,1465,Rosewood ,"['Action', 'Drama']",1997
1187,1466,Donnie Brasco ,"['Crime', 'Drama']",1997
1188,1468,Booty Call ,"['Comedy', 'Romance']",1997
1189,1472,City of Industry ,"['Crime', 'Thriller']",1997
1190,1473,Best Men ,"['Action', 'Comedy', 'Crime', 'Drama']",1997
1191,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) ,"['Children', 'Comedy']",1997
1192,1475,Kama Sutra: A Tale of Love ,['Romance'],1996
1193,1476,Private Parts ,"['Comedy', 'Drama']",1997
1194,1479,"Saint, The ","['Action', 'Romance', 'Sci-Fi', 'Thriller']",1997
1195,1480,Smilla's Sense of Snow ,"['Drama', 'Thriller']",1997
1196,1482,"Van, The ","['Comedy', 'Drama']",1996
1197,1483,Crash ,"['Drama', 'Thriller']",1996
1198,1484,"Daytrippers, The ","['Comedy', 'Drama', 'Mystery', 'Romance']",1996
1199,1485,Liar Liar ,['Comedy'],1997
1200,1487,Selena ,"['Drama', 'Musical']",1997
1201,1488,"Devil's Own, The ","['Action', 'Drama', 'Thriller']",1997
1202,1489,Cats Don't Dance ,"['Animation', 'Children', 'Musical']",1997
1203,1490,B*A*P*S ,['Comedy'],1997
1204,1493,Love and Other Catastrophes ,['Romance'],1996
1205,1495,Turbo: A Power Rangers Movie ,"['Action', 'Adventure', 'Children']",1997
1206,1497,Double Team ,['Action'],1997
1207,1498,Inventing the Abbotts ,"['Drama', 'Romance']",1997
1208,1499,Anaconda ,"['Action', 'Adventure', 'Thriller']",1997
1209,1500,Grosse Pointe Blank ,"['Comedy', 'Crime', 'Romance']",1997
1210,1501,Keys to Tulsa ,['Crime'],1997
1211,1502,Kissed ,"['Drama', 'Romance']",1996
1212,1503,8 Heads in a Duffel Bag ,['Comedy'],1997
1213,1504,Hollow Reed ,['Drama'],1996
1214,1507,Paradise Road ,"['Drama', 'War']",1997
1215,1508,Traveller ,['Drama'],1997
1216,1513,Romy and Michele's High School Reunion ,['Comedy'],1997
1217,1515,Volcano ,"['Action', 'Drama', 'Thriller']",1997
1218,1516,Children of the Revolution ,['Comedy'],1996
1219,1517,Austin Powers: International Man of Mystery ,"['Action', 'Adventure', 'Comedy']",1997
1220,1518,Breakdown ,"['Action', 'Thriller']",1997
1221,1523,"Truth or Consequences, N.M. ","['Action', 'Crime', 'Romance']",1997
1222,1525,Warriors of Virtue ,"['Action', 'Adventure', 'Children', 'Fantasy']",1997
1223,1526,Fathers' Day ,['Comedy'],1997
1224,1527,"Fifth Element, The ","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1997
1225,1529,Nowhere ,"['Comedy', 'Drama']",1997
1226,1531,Losing Chase ,['Drama'],1996
1227,1532,Sprung ,['Comedy'],1997
1228,1535,Love! Valour! Compassion! ,"['Drama', 'Romance']",1997
1229,1537,Shall We Dance? (Shall We Dansu?) ,"['Comedy', 'Drama', 'Romance']",1996
1230,1539,Twin Town ,"['Comedy', 'Crime']",1997
1231,1541,Addicted to Love ,"['Comedy', 'Romance']",1997
1232,1542,Brassed Off ,"['Comedy', 'Drama', 'Romance']",1996
1233,1543,"Designated Mourner, The ",['Drama'],1997
1234,1544,"Lost World: Jurassic Park, The ","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1997
1235,1545,Ponette ,['Drama'],1996
1236,1546,Schizopolis ,['Comedy'],1996
1237,1549,Rough Magic ,"['Drama', 'Romance']",1995
1238,1550,Trial and Error ,"['Comedy', 'Romance']",1997
1239,1552,Con Air ,"['Action', 'Adventure', 'Thriller']",1997
1240,1554,"Pillow Book, The ","['Drama', 'Romance']",1996
1241,1555,"To Have, or Not (En avoir (ou pas)) ",['Drama'],1995
1242,1556,Speed 2: Cruise Control ,"['Action', 'Romance', 'Thriller']",1997
1243,1562,Batman & Robin ,"['Action', 'Adventure', 'Fantasy', 'Thriller']",1997
1244,1563,Dream With the Fishes ,['Drama'],1997
1245,1564,For Roseanna (Roseanna's Grave) ,"['Comedy', 'Drama', 'Romance']",1997
1246,1566,Hercules ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",1997
1247,1569,My Best Friend's Wedding ,"['Comedy', 'Romance']",1997
1248,1570,Tetsuo II: Body Hammer ,"['Horror', 'Sci-Fi']",1992
1249,1571,When the Cat's Away (Chacun cherche son chat) ,"['Comedy', 'Romance']",1996
1250,1572,"Contempt (Mépris, Le) ",['Drama'],1963
1251,1573,Face/Off ,"['Action', 'Crime', 'Drama', 'Thriller']",1997
1252,1575,Gabbeh ,['Drama'],1996
1253,1580,Men in Black (a.k.a. MIB) ,"['Action', 'Comedy', 'Sci-Fi']",1997
1254,1581,Out to Sea ,['Comedy'],1997
1255,1582,Wild America ,"['Adventure', 'Children']",1997
1256,1583,"Simple Wish, A ","['Children', 'Fantasy']",1997
1257,1584,Contact ,"['Drama', 'Sci-Fi']",1997
1258,1586,G.I. Jane ,"['Action', 'Drama']",1997
1259,1587,Conan the Barbarian ,"['Action', 'Adventure', 'Fantasy']",1982
1260,1588,George of the Jungle ,"['Children', 'Comedy']",1997
1261,1589,Cop Land ,"['Action', 'Crime', 'Drama', 'Thriller']",1997
1262,1590,Event Horizon ,"['Horror', 'Sci-Fi', 'Thriller']",1997
1263,1591,Spawn ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1997
1264,1592,Air Bud ,"['Children', 'Comedy']",1997
1265,1593,Picture Perfect ,"['Comedy', 'Romance']",1997
1266,1594,In the Company of Men ,"['Comedy', 'Drama']",1997
1267,1595,Free Willy 3: The Rescue ,"['Adventure', 'Children', 'Drama']",1997
1268,1596,Career Girls ,['Drama'],1997
1269,1597,Conspiracy Theory ,"['Drama', 'Mystery', 'Romance', 'Thriller']",1997
1270,1598,Desperate Measures ,"['Crime', 'Drama', 'Thriller']",1998
1271,1599,Steel ,['Action'],1997
1272,1600,She's So Lovely ,"['Drama', 'Romance']",1997
1273,1601,Hoodlum ,"['Crime', 'Drama', 'Film-Noir']",1997
1274,1602,Leave It to Beaver ,['Comedy'],1997
1275,1603,Mimic ,"['Horror', 'Sci-Fi', 'Thriller']",1997
1276,1604,Money Talks ,"['Action', 'Comedy']",1997
1277,1605,Excess Baggage ,"['Adventure', 'Romance']",1997
1278,1606,Kull the Conqueror ,"['Action', 'Adventure']",1997
1279,1608,Air Force One ,"['Action', 'Thriller']",1997
1280,1609,187 (One Eight Seven) ,"['Drama', 'Thriller']",1997
1281,1610,"Hunt for Red October, The ","['Action', 'Adventure', 'Thriller']",1990
1282,1611,My Own Private Idaho ,"['Drama', 'Romance']",1991
1283,1612,"Kiss Me, Guido ",['Comedy'],1997
1284,1613,Star Maps ,['Drama'],1997
1285,1614,In & Out ,['Comedy'],1997
1286,1615,"Edge, The ","['Adventure', 'Drama']",1997
1287,1616,"Peacemaker, The ","['Action', 'Thriller', 'War']",1997
1288,1617,L.A. Confidential ,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1997
1289,1619,Seven Years in Tibet ,"['Adventure', 'Drama', 'War']",1997
1290,1620,Kiss the Girls ,"['Crime', 'Drama', 'Mystery', 'Thriller']",1997
1291,1621,Soul Food ,['Drama'],1997
1292,1623,Wishmaster ,['Horror'],1997
1293,1624,"Thousand Acres, A ",['Drama'],1997
1294,1625,"Game, The ","['Drama', 'Mystery', 'Thriller']",1997
1295,1626,Fire Down Below ,"['Action', 'Drama', 'Thriller']",1997
1296,1627,U Turn ,"['Crime', 'Drama', 'Mystery']",1997
1297,1629,"MatchMaker, The ","['Comedy', 'Romance']",1997
1298,1631,"Assignment, The ","['Action', 'Thriller']",1997
1299,1632,"Smile Like Yours, A ","['Comedy', 'Romance']",1997
1300,1633,Ulee's Gold ,['Drama'],1997
1301,1635,"Ice Storm, The ",['Drama'],1997
1302,1636,Stag ,"['Action', 'Thriller']",1997
1303,1639,Chasing Amy ,"['Comedy', 'Drama', 'Romance']",1997
1304,1640,How to Be a Player ,['Comedy'],1997
1305,1641,"Full Monty, The ","['Comedy', 'Drama']",1997
1306,1642,Indian Summer (a.k.a. Alive & Kicking) ,"['Comedy', 'Drama']",1996
1307,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) ","['Drama', 'Romance']",1997
1308,1644,I Know What You Did Last Summer ,"['Horror', 'Mystery', 'Thriller']",1997
1309,1645,The Devil's Advocate ,"['Drama', 'Mystery', 'Thriller']",1997
1310,1646,RocketMan (a.k.a. Rocket Man) ,"['Children', 'Comedy', 'Romance', 'Sci-Fi']",1997
1311,1647,Playing God ,"['Crime', 'Drama', 'Thriller']",1997
1312,1648,"House of Yes, The ","['Comedy', 'Drama']",1997
1313,1649,"Fast, Cheap & Out of Control ",['Documentary'],1997
1314,1652,Year of the Horse ,['Documentary'],1997
1315,1653,Gattaca ,"['Drama', 'Sci-Fi', 'Thriller']",1997
1316,1654,FairyTale: A True Story ,"['Children', 'Drama', 'Fantasy']",1997
1317,1655,Phantoms ,"['Drama', 'Horror', 'Thriller']",1998
1318,1657,Wonderland ,"['Comedy', 'Documentary']",1997
1319,1658,"Life Less Ordinary, A ","['Romance', 'Thriller']",1997
1320,1660,Eve's Bayou ,['Drama'],1997
1321,1661,Switchback ,"['Crime', 'Mystery', 'Thriller']",1997
1322,1663,Stripes ,"['Comedy', 'War']",1981
1323,1665,Bean ,['Comedy'],1997
1324,1667,Mad City ,"['Action', 'Drama']",1997
1325,1668,One Night Stand ,['Drama'],1997
1326,1669,"Tango Lesson, The ",['Romance'],1997
1327,1670,Welcome to Sarajevo ,"['Drama', 'War']",1997
1328,1671,Deceiver ,"['Crime', 'Drama', 'Thriller']",1997
1329,1672,"Rainmaker, The ",['Drama'],1997
1330,1673,Boogie Nights ,['Drama'],1997
1331,1674,Witness ,"['Drama', 'Romance', 'Thriller']",1985
1332,1676,Starship Troopers ,"['Action', 'Sci-Fi']",1997
1333,1678,"Joy Luck Club, The ","['Drama', 'Romance']",1993
1334,1680,Sliding Doors ,"['Drama', 'Romance']",1998
1335,1681,Mortal Kombat: Annihilation ,"['Action', 'Adventure', 'Fantasy']",1997
1336,1682,"Truman Show, The ","['Comedy', 'Drama', 'Sci-Fi']",1998
1337,1683,"Wings of the Dove, The ","['Drama', 'Romance']",1997
1338,1684,Mrs. Dalloway ,"['Drama', 'Romance']",1997
1339,1686,Red Corner ,"['Crime', 'Thriller']",1997
1340,1687,"Jackal, The ","['Action', 'Thriller']",1997
1341,1688,Anastasia ,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical']",1997
1342,1689,"Man Who Knew Too Little, The ","['Comedy', 'Crime', 'Thriller']",1997
1343,1690,Alien: Resurrection ,"['Action', 'Horror', 'Sci-Fi']",1997
1344,1692,Alien Escape ,"['Horror', 'Sci-Fi']",1995
1345,1693,Amistad ,"['Drama', 'Mystery']",1997
1346,1694,"Apostle, The ",['Drama'],1997
1347,1696,Bent ,"['Drama', 'War']",1997
1348,1699,"Butcher Boy, The ","['Comedy', 'Drama']",1997
1349,1701,Deconstructing Harry ,"['Comedy', 'Drama']",1997
1350,1702,Flubber ,"['Children', 'Comedy', 'Fantasy']",1997
1351,1703,For Richer or Poorer ,['Comedy'],1997
1352,1704,Good Will Hunting ,"['Drama', 'Romance']",1997
1353,1707,Home Alone 3 ,"['Children', 'Comedy']",1997
1354,1711,Midnight in the Garden of Good and Evil ,"['Crime', 'Drama', 'Mystery']",1997
1355,1713,Mouse Hunt ,"['Children', 'Comedy']",1997
1356,1715,Office Killer ,['Thriller'],1997
1357,1717,Scream 2 ,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1997
1358,1719,"Sweet Hereafter, The ",['Drama'],1997
1359,1721,Titanic ,"['Drama', 'Romance']",1997
1360,1722,Tomorrow Never Dies ,"['Action', 'Adventure', 'Thriller']",1997
1361,1726,"Postman, The ","['Action', 'Adventure', 'Drama', 'Sci-Fi']",1997
1362,1727,"Horse Whisperer, The ","['Drama', 'Romance']",1998
1363,1728,"Winter Guest, The ",['Drama'],1997
1364,1729,Jackie Brown ,"['Crime', 'Drama', 'Thriller']",1997
1365,1730,Kundun ,['Drama'],1997
1366,1731,Mr. Magoo ,['Comedy'],1997
1367,1732,"Big Lebowski, The ","['Comedy', 'Crime']",1998
1368,1733,Afterglow ,"['Drama', 'Romance']",1997
1369,1734,My Life in Pink (Ma vie en rose) ,"['Comedy', 'Drama']",1997
1370,1735,Great Expectations ,"['Drama', 'Romance']",1998
1371,1739,3 Ninjas: High Noon On Mega Mountain ,"['Action', 'Children', 'Comedy']",1998
1372,1744,Firestorm ,"['Action', 'Adventure', 'Thriller']",1998
1373,1746,Senseless ,['Comedy'],1998
1374,1747,Wag the Dog ,['Comedy'],1997
1375,1748,Dark City ,"['Adventure', 'Film-Noir', 'Sci-Fi', 'Thriller']",1998
1376,1750,Star Kid ,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",1997
1377,1752,Hard Rain ,"['Action', 'Crime', 'Thriller']",1998
1378,1753,Half Baked ,['Comedy'],1998
1379,1754,Fallen ,"['Crime', 'Drama', 'Fantasy', 'Thriller']",1998
1380,1755,Shooting Fish ,"['Comedy', 'Romance']",1997
1381,1756,"Prophecy II, The ",['Horror'],1998
1382,1757,Fallen Angels (Duo luo tian shi) ,"['Drama', 'Romance']",1995
1383,1759,"Four Days in September (O Que É Isso, Companheiro?) ",['Drama'],1997
1384,1760,Spice World ,['Comedy'],1997
1385,1762,Deep Rising ,"['Action', 'Horror', 'Sci-Fi']",1998
1386,1767,Music From Another Room ,"['Drama', 'Romance']",1998
1387,1769,"Replacement Killers, The ","['Action', 'Crime', 'Thriller']",1998
1388,1771,Night Flier ,['Horror'],1997
1389,1772,Blues Brothers 2000 ,"['Action', 'Comedy', 'Musical']",1998
1390,1777,"Wedding Singer, The ","['Comedy', 'Romance']",1998
1391,1779,Sphere ,"['Sci-Fi', 'Thriller']",1998
1392,1783,Palmetto ,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",1998
1393,1784,As Good as It Gets ,"['Comedy', 'Drama', 'Romance']",1997
1394,1785,King of New York ,"['Crime', 'Thriller']",1990
1395,1788,Men with Guns ,"['Action', 'Drama']",1997
1396,1791,Twilight ,"['Crime', 'Drama', 'Thriller']",1998
1397,1792,U.S. Marshals ,"['Action', 'Crime', 'Thriller']",1998
1398,1794,Love and Death on Long Island ,"['Comedy', 'Drama']",1997
1399,1795,"Callejón de los milagros, El ",['Drama'],1995
1400,1796,In God's Hands ,"['Action', 'Drama']",1998
1401,1797,Everest ,"['Documentary', 'IMAX']",1998
1402,1798,Hush ,['Thriller'],1998
1403,1799,Suicide Kings ,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",1997
1404,1801,"Man in the Iron Mask, The ","['Action', 'Adventure', 'Drama']",1998
1405,1804,"Newton Boys, The ","['Crime', 'Drama']",1998
1406,1805,Wild Things ,"['Crime', 'Drama', 'Mystery', 'Thriller']",1998
1407,1806,Paulie ,"['Adventure', 'Children', 'Comedy']",1998
1408,1807,"Cool, Dry Place, A ",['Drama'],1998
1409,1809,Fireworks (Hana-bi) ,"['Crime', 'Drama']",1997
1410,1810,Primary Colors ,"['Comedy', 'Drama']",1998
1411,1812,Wide Awake ,"['Children', 'Comedy', 'Drama']",1998
1412,1816,Two Girls and a Guy ,"['Comedy', 'Drama']",1997
1413,1819,Storefront Hitchcock ,"['Documentary', 'Musical']",1997
1414,1821,"Object of My Affection, The ","['Comedy', 'Romance']",1998
1415,1822,Meet the Deedles ,"['Children', 'Comedy']",1998
1416,1824,Homegrown ,"['Comedy', 'Thriller']",1998
1417,1826,Barney's Great Adventure ,"['Adventure', 'Children']",1998
1418,1827,"Big One, The ","['Comedy', 'Documentary']",1997
1419,1831,Lost in Space ,"['Action', 'Adventure', 'Sci-Fi']",1998
1420,1833,Mercury Rising ,"['Action', 'Drama', 'Thriller']",1998
1421,1834,"Spanish Prisoner, The ","['Crime', 'Drama', 'Mystery', 'Thriller']",1997
1422,1835,City of Angels ,"['Drama', 'Fantasy', 'Romance']",1998
1423,1836,"Last Days of Disco, The ","['Comedy', 'Drama']",1998
1424,1837,"Odd Couple II, The ",['Comedy'],1998
1425,1839,My Giant ,['Comedy'],1998
1426,1840,He Got Game ,['Drama'],1998
1427,1841,"Gingerbread Man, The ","['Drama', 'Thriller']",1998
1428,1844,Live Flesh (Carne trémula) ,"['Drama', 'Romance']",1997
1429,1845,Zero Effect ,"['Comedy', 'Mystery', 'Thriller']",1998
1430,1846,Nil By Mouth ,['Drama'],1997
1431,1848,"Borrowers, The ","['Adventure', 'Children', 'Comedy', 'Fantasy']",1997
1432,1852,Love Walked In ,"['Drama', 'Thriller']",1998
1433,1854,Kissing a Fool ,"['Comedy', 'Romance']",1998
1434,1855,Krippendorf's Tribe ,['Comedy'],1998
1435,1856,Kurt & Courtney ,['Documentary'],1998
1436,1858,Mr. Nice Guy (Yat goh ho yan) ,"['Action', 'Comedy']",1997
1437,1859,Taste of Cherry (Ta'm e guilass) ,['Drama'],1997
1438,1860,Character (Karakter) ,['Drama'],1997
1439,1861,Junk Mail (Budbringeren) ,"['Comedy', 'Thriller']",1997
1440,1862,Species II ,"['Horror', 'Sci-Fi']",1998
1441,1863,Major League: Back to the Minors ,['Comedy'],1998
1442,1864,Sour Grapes ,['Comedy'],1998
1443,1865,Wild Man Blues ,['Documentary'],1997
1444,1866,"Big Hit, The ","['Action', 'Comedy', 'Crime']",1998
1445,1870,"Dancer, Texas Pop. 81 ","['Comedy', 'Drama']",1998
1446,1873,"Misérables, Les ","['Crime', 'Drama', 'Romance', 'War']",1998
1447,1874,Still Breathing ,"['Comedy', 'Romance']",1997
1448,1875,Clockwatchers ,['Comedy'],1997
1449,1876,Deep Impact ,"['Drama', 'Sci-Fi', 'Thriller']",1998
1450,1878,Woo ,"['Comedy', 'Romance']",1998
1451,1880,Lawn Dogs ,['Drama'],1997
1452,1881,Quest for Camelot ,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",1998
1453,1882,Godzilla ,"['Action', 'Sci-Fi', 'Thriller']",1998
1454,1883,Bulworth ,"['Comedy', 'Drama', 'Romance']",1998
1455,1884,Fear and Loathing in Las Vegas ,"['Adventure', 'Comedy', 'Drama']",1998
1456,1885,"Opposite of Sex, The ","['Comedy', 'Drama', 'Romance']",1998
1457,1886,I Got the Hook Up ,['Comedy'],1998
1458,1887,Almost Heroes ,"['Adventure', 'Comedy', 'Western']",1998
1459,1888,Hope Floats ,"['Comedy', 'Drama', 'Romance']",1998
1460,1889,Insomnia ,"['Drama', 'Mystery', 'Thriller']",1997
1461,1891,"Ugly, The ","['Horror', 'Thriller']",1997
1462,1892,"Perfect Murder, A ",['Thriller'],1998
1463,1894,Six Days Seven Nights ,"['Adventure', 'Comedy', 'Romance']",1998
1464,1895,Can't Hardly Wait ,"['Comedy', 'Drama', 'Romance']",1998
1465,1896,Cousin Bette ,['Comedy'],1998
1466,1897,High Art ,"['Drama', 'Romance']",1998
1467,1900,"Children of Heaven, The (Bacheha-Ye Aseman) ","['Comedy', 'Drama']",1997
1468,1901,Dear Jesse ,['Documentary'],1997
1469,1902,Dream for an Insomniac ,"['Drama', 'Romance']",1996
1470,1903,Hav Plenty ,['Comedy'],1997
1471,1904,Henry Fool ,"['Comedy', 'Drama']",1997
1472,1907,Mulan ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",1998
1473,1909,"X-Files: Fight the Future, The ","['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",1998
1474,1910,I Went Down ,"['Comedy', 'Crime', 'Drama']",1997
1475,1911,Dr. Dolittle ,['Comedy'],1998
1476,1912,Out of Sight ,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",1998
1477,1913,Picnic at Hanging Rock ,"['Drama', 'Mystery']",1975
1478,1914,Smoke Signals ,"['Comedy', 'Drama']",1998
1479,1916,Buffalo '66 (a.k.a. Buffalo 66) ,"['Drama', 'Romance']",1998
1480,1917,Armageddon ,"['Action', 'Romance', 'Sci-Fi', 'Thriller']",1998
1481,1918,Lethal Weapon 4 ,"['Action', 'Comedy', 'Crime', 'Thriller']",1998
1482,1919,Madeline ,"['Children', 'Comedy']",1998
1483,1920,Small Soldiers ,"['Animation', 'Children', 'Fantasy', 'War']",1998
1484,1921,Pi ,"['Drama', 'Sci-Fi', 'Thriller']",1998
1485,1922,Whatever ,['Drama'],1998
1486,1923,There's Something About Mary ,"['Comedy', 'Romance']",1998
1487,1924,Plan 9 from Outer Space ,"['Horror', 'Sci-Fi']",1959
1488,1925,Wings ,"['Action', 'Drama', 'Romance', 'War']",1927
1489,1926,"Broadway Melody, The ",['Musical'],1929
1490,1927,All Quiet on the Western Front ,"['Action', 'Drama', 'War']",1930
1491,1928,Cimarron ,"['Drama', 'Western']",1931
